HTTP/1.1 200 OK
Content-Type: application/json;charset=utf-8
Content-Length: 523475
Connection: Keep-Alive

[01-20 00:00:20.071] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:59750,curTimestamp: 1768867220engine: mysql,obPid: 3758219328,dmSysPath: 
[01-20 07:33:36.498] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:86946,curTimestamp: 1768894416engine: mysql,obPid: 604046448,dmSysPath: 
[01-20 07:34:06.513] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:86976,curTimestamp: 1768894446engine: mysql,obPid: 3758215120,dmSysPath: 
[01-20 07:34:36.528] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87006,curTimestamp: 1768894476engine: mysql,obPid: 3288821936,dmSysPath: 
[01-20 07:35:06.544] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87036,curTimestamp: 1768894506engine: mysql,obPid: 940026624,dmSysPath: 
[01-20 07:35:36.558] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87066,curTimestamp: 1768894536engine: mysql,obPid: 3288416864,dmSysPath: 
[01-20 07:36:06.573] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87096,curTimestamp: 1768894566engine: mysql,obPid: 671609248,dmSysPath: 
[01-20 07:36:36.602] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87126,curTimestamp: 1768894596engine: mysql,obPid: 939727504,dmSysPath: 
[01-20 07:37:06.616] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87156,curTimestamp: 1768894626engine: mysql,obPid: 604422640,dmSysPath: 
[01-20 07:37:36.630] [info] [3974200] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87186,curTimestamp: 1768894656engine: mysql,obPid: 3490225504,dmSysPath: 
[01-20 07:38:06.645] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87216,curTimestamp: 1768894686engine: mysql,obPid: 3019910576,dmSysPath: 
[01-20 07:38:36.662] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87246,curTimestamp: 1768894716engine: mysql,obPid: 403159008,dmSysPath: 
[01-20 07:39:06.699] [info] [3974200] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87276,curTimestamp: 1768894746engine: mysql,obPid: 1007055856,dmSysPath: 
[01-20 07:39:36.718] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87306,curTimestamp: 1768894776engine: mysql,obPid: 805369072,dmSysPath: 
[01-20 07:40:06.788] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87336,curTimestamp: 1768894806engine: mysql,obPid: 3422764064,dmSysPath: 
[01-20 07:40:36.810] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87366,curTimestamp: 1768894836engine: mysql,obPid: 872879696,dmSysPath: 
[01-20 07:41:06.826] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87396,curTimestamp: 1768894866engine: mysql,obPid: 402843488,dmSysPath: 
[01-20 07:41:36.841] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87426,curTimestamp: 1768894896engine: mysql,obPid: 872457184,dmSysPath: 
[01-20 07:42:06.859] [info] [3974216] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87456,curTimestamp: 1768894926engine: mysql,obPid: 3288636272,dmSysPath: 
[01-20 07:42:36.874] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87486,curTimestamp: 1768894956engine: mysql,obPid: 402843056,dmSysPath: 
[01-20 07:43:06.892] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87516,curTimestamp: 1768894986engine: mysql,obPid: 3154597712,dmSysPath: 
[01-20 07:43:36.906] [info] [3974207] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87546,curTimestamp: 1768895016engine: mysql,obPid: 3490210576,dmSysPath: 
[01-20 07:44:06.920] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87576,curTimestamp: 1768895046engine: mysql,obPid: 872957072,dmSysPath: 
[01-20 07:44:36.938] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87606,curTimestamp: 1768895076engine: mysql,obPid: 470180208,dmSysPath: 
[01-20 07:45:06.953] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87636,curTimestamp: 1768895106engine: mysql,obPid: 470198128,dmSysPath: 
[01-20 07:45:36.970] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87666,curTimestamp: 1768895136engine: mysql,obPid: 403158608,dmSysPath: 
[01-20 07:46:06.986] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87696,curTimestamp: 1768895166engine: mysql,obPid: 805376064,dmSysPath: 
[01-20 07:46:37.001] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87726,curTimestamp: 1768895197engine: mysql,obPid: 3758110960,dmSysPath: 
[01-20 07:47:07.018] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87757,curTimestamp: 1768895227engine: mysql,obPid: 805764464,dmSysPath: 
[01-20 07:47:37.032] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87787,curTimestamp: 1768895257engine: mysql,obPid: 805757072,dmSysPath: 
[01-20 07:48:07.046] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87817,curTimestamp: 1768895287engine: mysql,obPid: 1006637136,dmSysPath: 
[01-20 07:48:37.061] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87847,curTimestamp: 1768895317engine: mysql,obPid: 470187824,dmSysPath: 
[01-20 07:49:07.076] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87877,curTimestamp: 1768895347engine: mysql,obPid: 3423101760,dmSysPath: 
[01-20 07:49:37.091] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87907,curTimestamp: 1768895377engine: mysql,obPid: 3489676048,dmSysPath: 
[01-20 07:50:07.106] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87937,curTimestamp: 1768895407engine: mysql,obPid: 940007824,dmSysPath: 
[01-20 07:50:37.119] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87967,curTimestamp: 1768895437engine: mysql,obPid: 671146144,dmSysPath: 
[01-20 07:51:07.134] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:87997,curTimestamp: 1768895467engine: mysql,obPid: 671146144,dmSysPath: 
[01-20 07:51:37.147] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88027,curTimestamp: 1768895497engine: mysql,obPid: 3355777488,dmSysPath: 
[01-20 07:52:07.161] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88057,curTimestamp: 1768895527engine: mysql,obPid: 671864560,dmSysPath: 
[01-20 07:52:37.198] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88087,curTimestamp: 1768895557engine: mysql,obPid: 1006644928,dmSysPath: 
[01-20 07:53:07.212] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88117,curTimestamp: 1768895587engine: mysql,obPid: 738203600,dmSysPath: 
[01-20 07:53:37.227] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88147,curTimestamp: 1768895617engine: mysql,obPid: 3758215104,dmSysPath: 
[01-20 07:54:07.241] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88177,curTimestamp: 1768895647engine: mysql,obPid: 3422648352,dmSysPath: 
[01-20 07:54:37.256] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88207,curTimestamp: 1768895677engine: mysql,obPid: 402844032,dmSysPath: 
[01-20 07:55:07.271] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88237,curTimestamp: 1768895707engine: mysql,obPid: 3758106688,dmSysPath: 
[01-20 07:55:37.300] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88267,curTimestamp: 1768895737engine: mysql,obPid: 805348480,dmSysPath: 
[01-20 07:56:07.314] [info] [3974216] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88297,curTimestamp: 1768895767engine: mysql,obPid: 3758224768,dmSysPath: 
[01-20 07:56:37.331] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88327,curTimestamp: 1768895797engine: mysql,obPid: 3489685056,dmSysPath: 
[01-20 07:57:07.345] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88357,curTimestamp: 1768895827engine: mysql,obPid: 470182496,dmSysPath: 
[01-20 07:57:37.361] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88387,curTimestamp: 1768895857engine: mysql,obPid: 1007077984,dmSysPath: 
[01-20 07:58:07.376] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88417,curTimestamp: 1768895887engine: mysql,obPid: 3758184912,dmSysPath: 
[01-20 07:58:37.392] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88447,curTimestamp: 1768895917engine: mysql,obPid: 738594480,dmSysPath: 
[01-20 07:59:07.407] [info] [3974203] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88477,curTimestamp: 1768895947engine: mysql,obPid: 3221637600,dmSysPath: 
[01-20 07:59:37.421] [info] [3974211] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88507,curTimestamp: 1768895977engine: mysql,obPid: 470273504,dmSysPath: 
[01-20 08:00:07.436] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88537,curTimestamp: 1768896007engine: mysql,obPid: 3758106688,dmSysPath: 
[01-20 08:00:37.452] [info] [3974216] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88567,curTimestamp: 1768896037engine: mysql,obPid: 671219936,dmSysPath: 
[01-20 08:01:07.469] [info] [3974214] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88597,curTimestamp: 1768896067engine: mysql,obPid: 3758119104,dmSysPath: 
[01-20 08:01:37.484] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88627,curTimestamp: 1768896097engine: mysql,obPid: 3422775824,dmSysPath: 
[01-20 08:02:07.498] [info] [3974206] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88657,curTimestamp: 1768896127engine: mysql,obPid: 3758148224,dmSysPath: 
[01-20 08:02:37.514] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88687,curTimestamp: 1768896157engine: mysql,obPid: 872872896,dmSysPath: 
[01-20 08:03:07.528] [info] [3974215] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88717,curTimestamp: 1768896187engine: mysql,obPid: 3154262176,dmSysPath: 
[01-20 08:03:37.543] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88747,curTimestamp: 1768896217engine: mysql,obPid: 3154531360,dmSysPath: 
[01-20 08:04:07.558] [info] [3974217] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88777,curTimestamp: 1768896247engine: mysql,obPid: 872872896,dmSysPath: 
[01-20 08:04:37.573] [info] [3974209] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88807,curTimestamp: 1768896277engine: mysql,obPid: 3288786720,dmSysPath: 
[01-20 08:05:07.590] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88837,curTimestamp: 1768896307engine: mysql,obPid: 872422384,dmSysPath: 
[01-20 08:05:37.605] [info] [3974199] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88867,curTimestamp: 1768896337engine: mysql,obPid: 939749376,dmSysPath: 
[01-20 08:06:07.621] [info] [3974210] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88897,curTimestamp: 1768896367engine: mysql,obPid: 1141370368,dmSysPath: 
[01-20 08:06:37.636] [info] [3974202] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88927,curTimestamp: 1768896397engine: mysql,obPid: 872902720,dmSysPath: 
[01-20 08:07:07.650] [info] [3974205] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88957,curTimestamp: 1768896427engine: mysql,obPid: 671865856,dmSysPath: 
[01-20 08:07:37.664] [info] [3974212] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:88987,curTimestamp: 1768896457engine: mysql,obPid: 3288489152,dmSysPath: 
[01-20 08:08:07.698] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89017,curTimestamp: 1768896487engine: mysql,obPid: 3490283136,dmSysPath: 
[01-20 08:08:37.712] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89047,curTimestamp: 1768896517engine: mysql,obPid: 805809200,dmSysPath: 
[01-20 08:09:07.726] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89077,curTimestamp: 1768896547engine: mysql,obPid: 1006655920,dmSysPath: 
[01-20 08:09:37.742] [info] [3974218] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89107,curTimestamp: 1768896577engine: mysql,obPid: 604484000,dmSysPath: 
[01-20 08:10:07.758] [info] [3974208] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89137,curTimestamp: 1768896607engine: mysql,obPid: 3355777408,dmSysPath: 
[01-20 08:10:37.801] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89167,curTimestamp: 1768896637engine: mysql,obPid: 1006692240,dmSysPath: 
[01-20 08:11:07.819] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89197,curTimestamp: 1768896667engine: mysql,obPid: 3490223440,dmSysPath: 
[01-20 08:11:37.833] [info] [3974201] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89227,curTimestamp: 1768896697engine: mysql,obPid: 805706864,dmSysPath: 
[01-20 08:12:07.848] [info] [3974204] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89257,curTimestamp: 1768896727engine: mysql,obPid: 3489690992,dmSysPath: 
[01-20 08:12:37.863] [info] [3974213] handle_post_instance_bind_pid,req: instanceName: mysql-0ur82dsp, instanceId: 1, uuid: 11f414cc-f4da-11f0-98b6-020000943931, database: ai_agent, pid: 5303058, enableBPF: 1, dbVersion: 8.0.20, uptime:89287,curTimestamp: 1768896757engine: mysql,obPid: 470147472,dmSysPath: 
